fecha	dataset	nulos	vmax_depth	vmin_child_weight	vnround	ganancia_promedio	tiempo_promedio	ganancias	
20161115 021632	abril_importantes	0	10	5	340	1315417	2261.881	1193333	1398333	1505833	1164167	
20161115 021632	abril_importantes	0	10	5	360	1455417	2261.881	1355000	1495833	1589167	1381667	
20161115 021632	abril_importantes	0	10	5	380	1499375	2261.881	1404167	1505000	1612500	1475833	
20161115 021632	abril_importantes	0	10	5	400	1528750	2261.881	1495000	1545833	1530000	1544167	
20161115 021632	abril_importantes	0	10	5	420	1551458	2261.881	1456667	1580833	1560000	1608333	
20161115 021632	abril_importantes	0	10	5	440	1518125	2261.881	1411667	1589167	1516667	1555000	
20161115 021632	abril_importantes	0	10	5	460	1510208	2261.881	1398333	1595000	1525000	1522500	
20161115 021632	abril_importantes	0	10	5	480	1490833	2261.881	1435000	1635000	1371667	1521667	
20161115 021632	abril_importantes	0	10	5	500	1479792	2261.881	1403333	1614167	1395833	1505833	
20161115 021632	abril_importantes	0	10	5	520	1468333	2261.881	1368333	1642500	1410000	1452500	
20161115 021632	abril_importantes	0	10	5	540	1466458	2261.881	1393333	1665000	1380833	1426667	
20161115 021632	abril_importantes	0	10	5	560	1468542	2261.881	1405833	1677500	1372500	1418333	
20161115 021632	abril_importantes	0	10	5	580	1442292	2261.881	1421667	1640000	1304167	1403333	
20161115 021632	abril_importantes	0	10	5	600	1426250	2261.881	1406667	1651667	1235833	1410833	
20161115 021632	abril_importantes	0	10	5	620	1431458	2261.881	1415833	1667500	1247500	1395000	
20161115 021632	abril_importantes	0	10	5	640	1418750	2261.881	1372500	1675000	1227500	1400000	
20161115 021632	abril_importantes	0	10	5	660	1411667	2261.881	1355000	1648333	1235000	1408333	
20161115 021632	abril_importantes	0	10	5	680	1385833	2261.881	1357500	1580833	1238333	1366667	
20161115 021632	abril_importantes	0	10	5	700	1358333	2261.881	1359167	1557500	1216667	1300000	
20161115 021632	abril_importantes	0	10	5	720	1349583	2261.881	1360833	1540833	1190000	1306667	
20161115 021632	abril_importantes	0	10	5	740	1330625	2261.881	1315833	1570833	1171667	1264167	
20161115 021632	abril_importantes	0	10	5	760	1321667	2261.881	1322500	1523333	1176667	1264167	
20161115 021632	abril_importantes	0	10	5	780	1311458	2261.881	1324167	1500833	1148333	1272500	
20161115 021632	abril_importantes	0	10	5	800	1316250	2261.881	1304167	1551667	1154167	1255000	
20161115 021632	abril_importantes	0	10	5	820	1306250	2261.881	1280833	1500833	1161667	1281667	
20161115 021632	abril_importantes	0	10	5	840	1303125	2261.881	1307500	1482500	1140000	1282500	
20161115 021632	abril_importantes	0	10	5	860	1287917	2261.881	1260000	1513333	1117500	1260833	
20161115 021632	abril_importantes	0	10	5	880	1285625	2261.881	1261667	1465833	1150000	1265000	
20161115 021632	abril_importantes	0	10	5	900	1270417	2261.881	1236667	1495000	1130833	1219167	
20161115 021632	abril_importantes	0	10	5	920	1270000	2261.881	1243333	1480833	1135000	1220833	
20161115 021632	abril_importantes	0	10	5	940	1273958	2261.881	1251667	1484167	1138333	1221667	
20161115 021632	abril_importantes	0	10	5	960	1284375	2261.881	1230000	1488333	1167500	1251667	
20161115 021632	abril_importantes	0	10	5	980	1275208	2261.881	1231667	1470833	1169167	1229167	
20161115 021632	abril_importantes	0	10	5	1000	1270000	2261.881	1239167	1480000	1151667	1209167	
20161115 044907	abril_importantes	0	10	20	20	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	40	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	60	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	80	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	100	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	120	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	140	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	160	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	180	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	200	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	220	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	240	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	260	-43638333	2086.62	-43638333	-43638333	-43638333	-43638333	
20161115 044907	abril_importantes	0	10	20	280	-11754167	2086.62	-11580833	-12005833	-12354167	-11075833	
20161115 044907	abril_importantes	0	10	20	300	-102500	2086.62	-206666.7	-41666.67	32500	-194166.7	
20161115 044907	abril_importantes	0	10	20	320	866250	2086.62	798333.3	909166.7	1007500	750000	
20161115 044907	abril_importantes	0	10	20	340	1237083	2086.62	1163333	1255833	1447500	1081667	
20161115 044907	abril_importantes	0	10	20	360	1366250	2086.62	1333333	1455833	1468333	1207500	
20161115 044907	abril_importantes	0	10	20	380	1434167	2086.62	1333333	1498333	1588333	1316667	
