fecha	archivo	algoritmo	cp	minsplit	minbucket	maxdepth	ganancia_promedio	tiempo_promedio	ganancias			
20161022 193113	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	50	12.5	6	1205208	8.581318	1295000	730000	1262500	1533333
20161022 193157	binaria1_VisaMaster_weights_corteProb	rpart	0.001	50	12.5	10	804166.7	12.49406	843333.3	1026667	731666.7	615000
20161022 193212	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	50	12.5	7	1086042	9.457773	1007500	720000	1195833	1420833
20161022 193235	binaria1_VisaMaster_weights_corteProb	rpart	0.001	100	25	4	1045208	5.848474	913333.3	1259167	1283333	725000
20161022 193317	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	50	12.5	8	1154583	10.49291	1220833	741666.7	1203333	1452500
20161022 193317	binaria1_VisaMaster_weights_corteProb	rpart	0.001	100	25	5	1086458	6.932508	881666.7	1259167	1283333	921666.7
20161022 193404	binaria1_VisaMaster_weights_corteProb	rpart	0.001	100	25	6	982083.3	7.619114	926666.7	1105833	1200833	695000
20161022 193424	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	50	12.5	9	1121042	10.95433	1174167	710833.3	1236667	1362500
20161022 193501	binaria1_VisaMaster_weights_corteProb	rpart	0.001	100	25	7	1002292	9.065415	921666.7	1085000	1301667	700833.3
20161022 193539	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	50	12.5	10	1119167	11.93467	1196667	698333.3	1255000	1326667
20161022 193601	binaria1_VisaMaster_weights_corteProb	rpart	0.001	100	25	8	923333.3	10.0111	930000	1164167	1159167	440000
20161022 193617	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	100	25	4	1193750	6.121523	1325000	782500	1242500	1425000
20161022 193701	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	100	25	5	1190833	7.232553	1290000	785000	1089167	1599167
20161022 193708	binaria1_VisaMaster_weights_corteProb	rpart	0.001	100	25	9	940208.3	11.22768	878333.3	1205000	1132500	545000
20161022 193751	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	100	25	6	1201042	7.966283	1307500	757500	1300833	1438333
20161022 193815	binaria1_VisaMaster_weights_corteProb	rpart	0.001	100	25	10	906458.3	11.27627	830000	1047500	1131667	616666.7
20161022 193840	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	100	25	7	1130208	7.832689	1055000	787500	1250000	1428333
20161022 193930	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	100	25	8	1171042	7.887927	1144167	830000	1257500	1452500
20161022 194023	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	100	25	9	1166667	8.681213	1231667	790833.3	1281667	1362500
20161022 194121	binaria2_VisaMaster_weights_15_corteProb	rpart	0.001	100	25	10	1148125	9.218008	1260833	778333.3	1226667	1326667
20161022 195717	ternaria_VisaMaster_weights_corteProb	rpart	0	10	10	4	1232708	3.786385	1384167	1070000	1197500	1279167
20161022 195748	ternaria_VisaMaster_weights_corteProb	rpart	0	10	10	5	1252917	4.34155	1418333	1190000	1171667	1231667
20161022 195825	ternaria_VisaMaster_weights_corteProb	rpart	0	10	10	6	1052708	5.184167	1094167	1090833	1132500	893333.3
20161022 195905	ternaria_VisaMaster_weights_corteProb	rpart	0	10	10	7	902500	5.71459	722500	1064167	835000	988333.3
20161022 195947	ternaria_VisaMaster_weights_corteProb	rpart	0	10	10	8	820625	6.3085	600833.3	1037500	827500	816666.7
20161022 200037	ternaria_VisaMaster_weights_corteProb	rpart	0	10	10	9	784375	7.319141	488333.3	1081667	789166.7	778333.3
20161022 200126	ternaria_VisaMaster_weights_corteProb	rpart	0	10	10	10	741250	7.662921	422500	1023333	777500	741666.7
20161022 200155	ternaria_VisaMaster_weights_corteProb	rpart	0	20	20	4	1232708	3.735418	1384167	1070000	1197500	1279167
20161022 200226	ternaria_VisaMaster_weights_corteProb	rpart	0	20	20	5	1252917	4.31816	1418333	1190000	1171667	1231667
20161022 200301	ternaria_VisaMaster_weights_corteProb	rpart	0	20	20	6	1054167	4.971137	1094167	1089167	1140000	893333.3
20161022 200341	ternaria_VisaMaster_weights_corteProb	rpart	0	20	20	7	902083.3	5.623324	722500	1062500	835000	988333.3
20161022 200423	ternaria_VisaMaster_weights_corteProb	rpart	0	20	20	8	819583.3	6.253366	600833.3	1035833	827500	814166.7
20161022 200510	ternaria_VisaMaster_weights_corteProb	rpart	0	20	20	9	787708.3	7.018708	488333.3	1080000	789166.7	793333.3
20161022 200601	ternaria_VisaMaster_weights_corteProb	rpart	0	20	20	10	748958.3	7.703203	442500	1021667	777500	754166.7
20161022 200630	ternaria_VisaMaster_weights_corteProb	rpart	0	50	50	4	1232708	4.023886	1384167	1070000	1197500	1279167
20161022 200702	ternaria_VisaMaster_weights_corteProb	rpart	0	50	50	5	1254583	4.410307	1418333	1190000	1178333	1231667
20161022 200739	ternaria_VisaMaster_weights_corteProb	rpart	0	50	50	6	1111042	5.044967	1097500	1228333	1152500	965833.3
20161022 200819	ternaria_VisaMaster_weights_corteProb	rpart	0	50	50	7	959166.7	5.699006	775000	1219167	849166.7	993333.3
20161022 200911	ternaria_VisaMaster_weights_corteProb	rpart	0	50	50	8	944166.7	7.474095	720000	1265000	841666.7	950000
20161022 201004	ternaria_VisaMaster_weights_corteProb	rpart	0	50	50	9	939166.7	7.486593	674166.7	1322500	803333.3	956666.7
20161022 201056	ternaria_VisaMaster_weights_corteProb	rpart	0	50	50	10	914791.7	7.91563	665000	1260000	791666.7	942500
20161022 201131	ternaria_VisaMaster_weights_corteProb	rpart	0	100	100	4	1232708	4.51926	1384167	1070000	1197500	1279167
20161022 201210	ternaria_VisaMaster_weights_corteProb	rpart	0	100	100	5	1231458	5.016549	1341667	1190000	1178333	1215833
20161022 201256	ternaria_VisaMaster_weights_corteProb	rpart	0	100	100	6	1180417	5.607525	1106667	1223333	1175833	1215833
20161022 201602	ternaria_VisaMaster_weights_corteProb	rpart	0	100	100	7	1120417	12.38381	1172500	1214167	885833.3	1209167
20161022 201702	ternaria_VisaMaster_weights_corteProb	rpart	0	100	100	8	1124792	7.706586	1121667	1293333	875000	1209167
20161022 201750	ternaria_VisaMaster_weights_corteProb	rpart	0	100	100	9	1129167	7.092605	1121667	1321667	860833.3	1212500
20161022 201844	ternaria_VisaMaster_weights_corteProb	rpart	0	100	100	10	1112708	8.453003	1121667	1285000	845833.3	1198333
20161022 201913	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	10	4	1249792	3.944654	1379167	1143333	1197500	1279167
20161022 201945	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	10	5	1266875	4.376367	1420833	1284167	1171667	1190833
20161022 202020	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	10	6	1160625	5.046763	1097500	1312500	1132500	1100000
20161022 202100	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	10	7	1095625	5.763641	911666.7	1329167	1012500	1129167
20161022 202143	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	10	8	1076250	6.330323	803333.3	1377500	999166.7	1125000
20161022 202228	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	10	9	1075000	6.737558	777500	1418333	983333.3	1120833
20161022 202318	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	10	10	1074583	7.567869	792500	1381667	993333.3	1130833
20161022 202346	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	20	4	1249792	3.771686	1379167	1143333	1197500	1279167
20161022 202417	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	20	5	1266875	4.318013	1420833	1284167	1171667	1190833
20161022 202453	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	20	6	1162500	5.094175	1097500	1312500	1140000	1100000
20161022 202535	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	20	7	1095625	6.091607	911666.7	1329167	1012500	1129167
20161022 202619	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	20	8	1076250	6.574012	803333.3	1377500	999166.7	1125000
20161022 202705	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	20	9	1075000	6.835341	777500	1418333	983333.3	1120833
20161022 202753	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	20	10	1073958	7.274894	792500	1381667	993333.3	1128333
20161022 202821	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	50	4	1249792	3.806375	1379167	1143333	1197500	1279167
20161022 202852	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	50	5	1268542	4.352339	1420833	1284167	1178333	1190833
20161022 202927	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	50	6	1165000	5.068211	1097500	1312500	1152500	1097500
20161022 203006	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	50	7	1090833	5.621449	893333.3	1329167	1026667	1114167
20161022 203048	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	50	8	1081667	6.167136	838333.3	1377500	1013333	1097500
20161022 203134	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	50	9	1091875	6.842928	838333.3	1433333	997500	1098333
20161022 203223	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	50	10	1083958	7.452153	825833.3	1396667	1007500	1105833
20161022 203256	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	4	1249792	4.249167	1379167	1143333	1197500	1279167
20161022 203331	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	5	1276042	5.022215	1425833	1284167	1178333	1215833
20161022 203407	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	6	1201458	5.179215	1101667	1312500	1175833	1215833
20161022 203447	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	7	1193958	5.643335	1167500	1329167	1070000	1209167
20161022 203529	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	8	1197500	6.238143	1116667	1407500	1056667	1209167
20161022 203615	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	9	1201042	6.878481	1116667	1434167	1040833	1212500
20161022 203703	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	100	10	1190833	7.319061	1116667	1397500	1050833	1198333
20161022 203731	ternaria_VisaMaster_weights_corteProb	rpart	0	10	5	4	1232708	3.74964	1384167	1070000	1197500	1279167
20161022 203802	ternaria_VisaMaster_weights_corteProb	rpart	0	10	5	5	1252917	4.31667	1418333	1190000	1171667	1231667
20161022 203838	ternaria_VisaMaster_weights_corteProb	rpart	0	10	5	6	1053125	5.041961	1094167	1090833	1134167	893333.3
20161022 203918	ternaria_VisaMaster_weights_corteProb	rpart	0	10	5	7	902916.7	5.718715	722500	1064167	835000	990000
20161022 204001	ternaria_VisaMaster_weights_corteProb	rpart	0	10	5	8	820625	6.391567	600833.3	1037500	827500	816666.7
20161022 204047	ternaria_VisaMaster_weights_corteProb	rpart	0	10	5	9	787916.7	7.003396	476666.7	1081667	789166.7	804166.7
20161022 204136	ternaria_VisaMaster_weights_corteProb	rpart	0	10	5	10	750625	7.575746	410833.3	1023333	777500	790833.3
20161022 204205	ternaria_VisaMaster_weights_corteProb	rpart	0	20	10	4	1232708	3.803339	1384167	1070000	1197500	1279167
20161022 204236	ternaria_VisaMaster_weights_corteProb	rpart	0	20	10	5	1252917	4.333499	1418333	1190000	1171667	1231667
20161022 204313	ternaria_VisaMaster_weights_corteProb	rpart	0	20	10	6	1054167	5.121494	1094167	1089167	1140000	893333.3
20161022 204352	ternaria_VisaMaster_weights_corteProb	rpart	0	20	10	7	902500	5.675763	722500	1062500	835000	990000
20161022 204435	ternaria_VisaMaster_weights_corteProb	rpart	0	20	10	8	819583.3	6.36451	600833.3	1035833	827500	814166.7
20161022 204522	ternaria_VisaMaster_weights_corteProb	rpart	0	20	10	9	791250	7.04135	476666.7	1080000	789166.7	819166.7
20161022 204610	ternaria_VisaMaster_weights_corteProb	rpart	0	20	10	10	758750	7.44396	430833.3	1021667	777500	805000
20161022 204640	ternaria_VisaMaster_weights_corteProb	rpart	0	50	25	4	1232708	3.920698	1384167	1070000	1197500	1279167
20161022 204712	ternaria_VisaMaster_weights_corteProb	rpart	0	50	25	5	1254583	4.422076	1418333	1190000	1178333	1231667
20161022 204748	ternaria_VisaMaster_weights_corteProb	rpart	0	50	25	6	1111042	5.057527	1097500	1228333	1152500	965833.3
20161022 204828	ternaria_VisaMaster_weights_corteProb	rpart	0	50	25	7	959583.3	5.663949	775000	1219167	849166.7	995000
20161022 204912	ternaria_VisaMaster_weights_corteProb	rpart	0	50	25	8	943958.3	6.367694	719166.7	1265000	841666.7	950000
20161022 205000	ternaria_VisaMaster_weights_corteProb	rpart	0	50	25	9	938125	7.102449	670000	1322500	803333.3	956666.7
20161022 205050	ternaria_VisaMaster_weights_corteProb	rpart	0	50	25	10	913750	7.569774	660833.3	1260000	791666.7	942500
20161022 205118	ternaria_VisaMaster_weights_corteProb	rpart	0	100	50	4	1232708	3.787781	1384167	1070000	1197500	1279167
20161022 205150	ternaria_VisaMaster_weights_corteProb	rpart	0	100	50	5	1231458	4.42684	1341667	1190000	1178333	1215833
20161022 205225	ternaria_VisaMaster_weights_corteProb	rpart	0	100	50	6	1180417	5.001533	1106667	1223333	1175833	1215833
20161022 205305	ternaria_VisaMaster_weights_corteProb	rpart	0	100	50	7	1120417	5.691451	1172500	1214167	885833.3	1209167
20161022 205348	ternaria_VisaMaster_weights_corteProb	rpart	0	100	50	8	1124792	6.323842	1121667	1293333	875000	1209167
20161022 205434	ternaria_VisaMaster_weights_corteProb	rpart	0	100	50	9	1129167	6.978674	1121667	1321667	860833.3	1212500
20161022 205524	ternaria_VisaMaster_weights_corteProb	rpart	0	100	50	10	1112708	7.555202	1121667	1285000	845833.3	1198333
20161022 205552	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	5	4	1249792	3.812628	1379167	1143333	1197500	1279167
20161022 205623	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	5	5	1266875	4.309761	1420833	1284167	1171667	1190833
20161022 205659	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	5	6	1161042	5.045151	1097500	1312500	1134167	1100000
20161022 205738	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	5	7	1095625	5.642807	911666.7	1329167	1012500	1129167
20161022 205822	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	5	8	1076250	6.631813	803333.3	1377500	999166.7	1125000
20161022 205907	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	5	9	1075000	6.834592	777500	1418333	983333.3	1120833
20161022 205955	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	5	10	1074583	7.387671	792500	1381667	993333.3	1130833
20161022 210023	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	10	4	1249792	3.786572	1379167	1143333	1197500	1279167
20161022 210054	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	10	5	1266875	4.314561	1420833	1284167	1171667	1190833
20161022 210130	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	10	6	1162500	4.97125	1097500	1312500	1140000	1100000
20161022 210209	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	10	7	1095625	5.74555	911666.7	1329167	1012500	1129167
20161022 210252	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	10	8	1076250	6.292006	803333.3	1377500	999166.7	1125000
20161022 210337	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	10	9	1075000	6.805869	777500	1418333	983333.3	1120833
20161022 210426	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	10	10	1073958	7.519401	792500	1381667	993333.3	1128333
20161022 210454	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	25	4	1249792	3.778644	1379167	1143333	1197500	1279167
20161022 210526	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	25	5	1268542	4.487507	1420833	1284167	1178333	1190833
20161022 210601	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	25	6	1165000	5.055353	1097500	1312500	1152500	1097500
20161022 210640	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	25	7	1090833	5.645363	893333.3	1329167	1026667	1114167
20161022 210723	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	25	8	1081667	6.314009	838333.3	1377500	1013333	1097500
20161022 210809	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	25	9	1091875	6.745267	838333.3	1433333	997500	1098333
20161022 210857	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	25	10	1083958	7.354726	825833.3	1396667	1007500	1105833
20161022 210925	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	4	1249792	3.79514	1379167	1143333	1197500	1279167
20161022 210956	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	5	1276042	4.317923	1425833	1284167	1178333	1215833
20161022 211032	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	6	1201458	5.064166	1101667	1312500	1175833	1215833
20161022 211111	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	7	1193958	5.626185	1167500	1329167	1070000	1209167
20161022 211153	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	8	1197500	6.246186	1116667	1407500	1056667	1209167
20161022 211239	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	9	1201042	6.844137	1116667	1434167	1040833	1212500
20161022 211327	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	50	10	1190833	7.367621	1116667	1397500	1050833	1198333
20161022 211355	ternaria_VisaMaster_weights_corteProb	rpart	0	10	3.333333	4	1232708	3.783158	1384167	1070000	1197500	1279167
20161022 211426	ternaria_VisaMaster_weights_corteProb	rpart	0	10	3.333333	5	1252917	4.30602	1418333	1190000	1171667	1231667
20161022 211503	ternaria_VisaMaster_weights_corteProb	rpart	0	10	3.333333	6	1053542	5.043542	1094167	1090833	1135833	893333.3
20161022 211542	ternaria_VisaMaster_weights_corteProb	rpart	0	10	3.333333	7	901250	5.775371	720833.3	1059167	835000	990000
20161022 211624	ternaria_VisaMaster_weights_corteProb	rpart	0	10	3.333333	8	817916.7	6.187679	596666.7	1030833	827500	816666.7
20161022 211711	ternaria_VisaMaster_weights_corteProb	rpart	0	10	3.333333	9	782916.7	7.127546	467500	1070833	789166.7	804166.7
20161022 211804	ternaria_VisaMaster_weights_corteProb	rpart	0	10	3.333333	10	750208.3	8.212558	424166.7	1008333	777500	790833.3
20161022 211845	ternaria_VisaMaster_weights_corteProb	rpart	0	20	6.666667	4	1232708	5.349065	1384167	1070000	1197500	1279167
20161022 211933	ternaria_VisaMaster_weights_corteProb	rpart	0	20	6.666667	5	1252917	6.354912	1418333	1190000	1171667	1231667
20161022 212025	ternaria_VisaMaster_weights_corteProb	rpart	0	20	6.666667	6	1054167	6.961996	1094167	1089167	1140000	893333.3
20161022 212124	ternaria_VisaMaster_weights_corteProb	rpart	0	20	6.666667	7	901458.3	8.120459	720833.3	1060000	835000	990000
20161022 212227	ternaria_VisaMaster_weights_corteProb	rpart	0	20	6.666667	8	817916.7	9.111922	596666.7	1033333	827500	814166.7
20161022 212335	ternaria_VisaMaster_weights_corteProb	rpart	0	20	6.666667	9	787291.7	10.02993	467500	1073333	789166.7	819166.7
20161022 212447	ternaria_VisaMaster_weights_corteProb	rpart	0	20	6.666667	10	759375	10.81301	444166.7	1010833	777500	805000
20161022 212529	ternaria_VisaMaster_weights_corteProb	rpart	0	50	16.66667	4	1232708	5.441846	1384167	1070000	1197500	1279167
20161022 212615	ternaria_VisaMaster_weights_corteProb	rpart	0	50	16.66667	5	1254583	6.193201	1418333	1190000	1178333	1231667
20161022 212709	ternaria_VisaMaster_weights_corteProb	rpart	0	50	16.66667	6	1111042	7.309269	1097500	1228333	1152500	965833.3
20161022 212807	ternaria_VisaMaster_weights_corteProb	rpart	0	50	16.66667	7	959166.7	8.122657	773333.3	1219167	849166.7	995000
20161022 212910	ternaria_VisaMaster_weights_corteProb	rpart	0	50	16.66667	8	943958.3	8.900258	719166.7	1265000	841666.7	950000
20161022 213019	ternaria_VisaMaster_weights_corteProb	rpart	0	50	16.66667	9	933750	9.769628	658333.3	1316667	803333.3	956666.7
20161022 213134	ternaria_VisaMaster_weights_corteProb	rpart	0	50	16.66667	10	908750	11.1826	650833.3	1250000	791666.7	942500
20161022 213215	ternaria_VisaMaster_weights_corteProb	rpart	0	100	33.33333	4	1232708	5.267292	1384167	1070000	1197500	1279167
20161022 213301	ternaria_VisaMaster_weights_corteProb	rpart	0	100	33.33333	5	1231458	6.19114	1341667	1190000	1178333	1215833
20161022 213353	ternaria_VisaMaster_weights_corteProb	rpart	0	100	33.33333	6	1180417	7.197819	1106667	1223333	1175833	1215833
20161022 213451	ternaria_VisaMaster_weights_corteProb	rpart	0	100	33.33333	7	1119583	8.011894	1169167	1214167	885833.3	1209167
20161022 213554	ternaria_VisaMaster_weights_corteProb	rpart	0	100	33.33333	8	1123958	8.995001	1118333	1293333	875000	1209167
20161022 213701	ternaria_VisaMaster_weights_corteProb	rpart	0	100	33.33333	9	1126458	9.818249	1110833	1321667	860833.3	1212500
20161022 213813	ternaria_VisaMaster_weights_corteProb	rpart	0	100	33.33333	10	1110000	10.63836	1110833	1285000	845833.3	1198333
20161022 213855	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	3.333333	4	1249792	5.397387	1379167	1143333	1197500	1279167
20161022 213941	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	3.333333	5	1266875	6.260624	1420833	1284167	1171667	1190833
20161022 214034	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	3.333333	6	1161458	7.29153	1097500	1312500	1135833	1100000
20161022 214131	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	3.333333	7	1094792	8.024656	908333.3	1329167	1012500	1129167
20161022 214234	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	3.333333	8	1075208	8.969304	799166.7	1377500	999166.7	1125000
20161022 214340	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	3.333333	9	1067500	9.951884	756666.7	1409167	983333.3	1120833
20161022 214450	ternaria_VisaMaster_weights_corteProb	rpart	0.001	10	3.333333	10	1065000	10.71058	769166.7	1366667	993333.3	1130833
20161022 214531	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	6.666667	4	1249792	5.387587	1379167	1143333	1197500	1279167
20161022 214618	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	6.666667	5	1266875	6.170357	1420833	1284167	1171667	1190833
20161022 214711	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	6.666667	6	1162500	7.338222	1097500	1312500	1140000	1100000
20161022 214809	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	6.666667	7	1094792	8.086769	908333.3	1329167	1012500	1129167
20161022 214911	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	6.666667	8	1075208	8.842505	799166.7	1377500	999166.7	1125000
20161022 215018	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	6.666667	9	1067917	9.742895	756666.7	1410833	983333.3	1120833
20161022 215127	ternaria_VisaMaster_weights_corteProb	rpart	0.001	20	6.666667	10	1064792	10.61108	769166.7	1368333	993333.3	1128333
20161022 215208	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	16.66667	4	1249792	5.237801	1379167	1143333	1197500	1279167
20161022 215255	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	16.66667	5	1268542	6.378043	1420833	1284167	1178333	1190833
20161022 215348	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	16.66667	6	1165000	7.26191	1097500	1312500	1152500	1097500
20161022 215445	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	16.66667	7	1090000	8.081865	890000	1329167	1026667	1114167
20161022 215548	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	16.66667	8	1080833	8.942922	835000	1377500	1013333	1097500
20161022 215656	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	16.66667	9	1085625	9.99421	819166.7	1427500	997500	1098333
20161022 215806	ternaria_VisaMaster_weights_corteProb	rpart	0.001	50	16.66667	10	1077917	10.46658	808333.3	1390000	1007500	1105833
20161022 215847	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	4	1249792	5.402877	1379167	1143333	1197500	1279167
20161022 215933	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	5	1276042	6.245604	1425833	1284167	1178333	1215833
20161022 220024	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	6	1201458	7.080863	1101667	1312500	1175833	1215833
20161022 220122	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	7	1193125	8.037047	1164167	1329167	1070000	1209167
20161022 220224	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	8	1196667	8.919352	1113333	1407500	1056667	1209167
20161022 220331	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	9	1198333	9.832795	1105833	1434167	1040833	1212500
20161022 220442	ternaria_VisaMaster_weights_corteProb	rpart	0.001	100	33.33333	10	1188125	10.59369	1105833	1397500	1050833	1198333
20161022 220523	ternaria_VisaMaster_weights_corteProb	rpart	0	10	2.5	4	1232708	5.365054	1384167	1070000	1197500	1279167
20161022 220610	ternaria_VisaMaster_weights_corteProb	rpart	0	10	2.5	5	1253125	6.277862	1418333	1190000	1171667	1232500
20161022 220703	ternaria_VisaMaster_weights_corteProb	rpart	0	10	2.5	6	1073333	7.178878	1094167	1091667	1136667	970833.3
20161022 220803	ternaria_VisaMaster_weights_corteProb	rpart	0	10	2.5	7	875833.3	8.176692	719166.7	1065000	830833.3	888333.3
20161022 220905	ternaria_VisaMaster_weights_corteProb	rpart	0	10	2.5	8	846458.3	8.903251	625833.3	1038333	836666.7	885000
20161022 221011	ternaria_VisaMaster_weights_corteProb	rpart	0	10	2.5	9	796666.7	9.827722	440000	1069167	795833.3	881666.7
20161022 221123	ternaria_VisaMaster_weights_corteProb	rpart	0	10	2.5	10	747083.3	10.93907	419166.7	943333.3	755833.3	870000
20161022 221205	ternaria_VisaMaster_weights_corteProb	rpart	0	20	5	4	1232708	5.490361	1384167	1070000	1197500	1279167
20161022 221250	ternaria_VisaMaster_weights_corteProb	rpart	0	20	5	5	1253125	6.229436	1418333	1190000	1171667	1232500
20161022 221344	ternaria_VisaMaster_weights_corteProb	rpart	0	20	5	6	1073750	7.383059	1094167	1090000	1140000	970833.3
20161022 221444	ternaria_VisaMaster_weights_corteProb	rpart	0	20	5	7	877708.3	8.288535	724166.7	1063333	835000	888333.3
20161022 221546	ternaria_VisaMaster_weights_corteProb	rpart	0	20	5	8	847708.3	8.942157	630833.3	1036667	840833.3	882500
20161022 221654	ternaria_VisaMaster_weights_corteProb	rpart	0	20	5	9	814166.7	10.07765	490000	1070000	800000	896666.7
20161022 221806	ternaria_VisaMaster_weights_corteProb	rpart	0	20	5	10	764166.7	10.74987	469166.7	944166.7	760833.3	882500
20161022 221848	ternaria_VisaMaster_weights_corteProb	rpart	0	50	12.5	4	1232708	5.444327	1384167	1070000	1197500	1279167
20161022 221935	ternaria_VisaMaster_weights_corteProb	rpart	0	50	12.5	5	1254792	6.333136	1418333	1190000	1178333	1232500
20161022 222027	ternaria_VisaMaster_weights_corteProb	rpart	0	50	12.5	6	1111042	7.080309	1097500	1228333	1152500	965833.3
20161022 222126	ternaria_VisaMaster_weights_corteProb	rpart	0	50	12.5	7	951458.3	8.14221	776666.7	1219167	849166.7	960833.3
20161022 222231	ternaria_VisaMaster_weights_corteProb	rpart	0	50	12.5	8	944791.7	8.95668	725833.3	1265000	841666.7	946666.7
20161022 222339	ternaria_VisaMaster_weights_corteProb	rpart	0	50	12.5	9	937083.3	9.784778	673333.3	1318333	803333.3	953333.3
20161022 222452	ternaria_VisaMaster_weights_corteProb	rpart	0	50	12.5	10	893333.3	10.74557	665833.3	1201667	766666.7	939166.7
